Timestamp,Price,stock_volume,amount_volume
2010/10/22,4.59,42912606,195506286
2010/10/21,4.58,33816285,154871733
2010/10/20,4.55,51968237,236753107
2010/10/19,4.65,77258280,358754917
2010/10/18,4.58,68869769,311377608
2010/10/15,4.45,35795578,158027951
2010/10/14,4.39,35998050,160342588
2010/10/13,4.49,35255478,157553596
2010/10/12,4.46,28011119,124578177
2010/10/11,4.46,33900154,150415286
2010/10/8,4.4,23833313,104669028
2010/9/30,4.32,12957994,55782994
2010/9/29,4.28,19797963,85186708
2010/9/28,4.37,31235416,136154760
2010/9/27,4.33,15665652,67565582
2010/9/21,4.3,9421817,40380799
2010/9/20,4.28,14865094,63961128
2010/9/17,4.3,19687682,84680265
2010/9/16,4.34,36881520,161608639
2010/9/15,4.54,37674696,170193055
2010/9/14,4.51,26780955,121165111
2010/9/13,4.56,27096935,122756849
2010/9/10,4.52,27958450,125934912
2010/9/9,4.57,45794488,212094757
2010/9/8,4.63,35505020,164448089
2010/9/7,4.65,50732937,234766373
2010/9/6,4.55,28698364,130004971
2010/9/3,4.52,24615561,110696419
2010/9/2,4.53,31959960,144181490
2010/9/1,4.43,28369811,127011153
2010/8/31,4.53,24521258,111222213
2010/8/30,4.59,23010610,105715418
2010/8/27,4.51,14679379,65974043
2010/8/26,4.53,19666173,89025205
2010/8/25,4.51,33435126,152482947
2010/8/24,4.66,22471033,104763000
2010/8/23,4.65,26659876,124400500
2010/8/20,0,0,0
2010/8/19,4.73,30188314,142865671
2010/8/18,4.74,40197924,190375377
2010/8/17,4.79,40671934,194367890
2010/8/16,4.75,36622876,172642848
2010/8/13,4.64,31932877,147624719
2010/8/12,4.61,30849903,143522138
2010/8/11,4.72,28459305,133908052
2010/8/10,4.69,50442775,243383427
2010/8/9,4.92,61973239,300935065
2010/8/6,4.88,65700226,316766024
2010/8/5,4.87,142253184,697273979
2010/8/4,5.07,166150629,818238277
2010/8/3,4.71,51985335,247325099
2010/8/2,4.83,65900686,316286696
2010/7/30,4.66,33416215,156277155
2010/7/29,4.65,47018270,218236055
2010/7/28,4.68,53557151,249258735
2010/7/27,4.65,110311698,513379029
2010/7/26,4.48,54049755,241221809
2010/7/23,4.4,36274233,159113301
2010/7/22,4.41,47594280,207663983
2010/7/21,4.37,53346366,231577425
2010/7/20,4.31,40553217,173569174
2010/7/19,4.22,29278631,121993310
2010/7/16,4.19,17281074,72002248
2010/7/15,4.23,22299089,94704454
2010/7/14,4.28,24539876,105145019
2010/7/13,4.23,24276214,102354877
2010/7/12,4.19,34036846,142491032
2010/7/9,0,0,0
2010/7/8,0,0,0
2010/7/7,0,0,0
2010/7/6,0,0,0
2010/7/5,0,0,0
2010/7/2,0,0,0
2010/7/1,4.6,38522119,179890048
2010/6/30,4.77,47487687,229583646
2010/6/29,4.62,23818421,114620298
2010/6/28,4.87,7395127,35831380
2010/6/25,4.94,11740298,57437230
2010/6/24,4.96,9862905,48650528
2010/6/23,4.91,12687729,62776763
2010/6/22,4.97,10818124,53928162
2010/6/21,4.93,13763045,67227766
2010/6/18,4.82,21858602,107757473
2010/6/17,0,0,0
2010/6/11,5.1,18284697,94033717
2010/6/10,5.18,21834149,113862700
2010/6/9,5.2,24790925,127832804
2010/6/8,5.15,23349179,120364531
2010/6/7,5.2,33925779,173757139
2010/6/4,5.09,22806351,115377358
2010/6/3,5.04,29311974,150816074
2010/6/2,5.17,27441105,139065446
2010/6/1,5.08,33299876,167502958
2010/5/31,5.07,48810204,252323698
2010/5/28,5.33,72269849,386754645
2010/5/27,5.46,107602467,576658262
2010/5/26,5.02,52331850,256209718
2010/5/25,4.74,29986174,143122769
2010/5/24,4.79,26788601,127062818
2010/5/21,4.57,20602284,92320347
2010/5/20,4.54,17305469,80094598
2010/5/19,4.72,17037382,80262143
2010/5/18,4.73,24106885,111782844
2010/5/17,4.74,22729531,111489293
2010/5/14,5.1,20248620,102857377
2010/5/13,5.07,18837217,94320592
2010/5/12,5,21128050,105307120
2010/5/11,4.99,21494483,109203882
2010/5/10,5.08,25397135,129743079
2010/5/7,5.2,21663331,113617525
2010/5/6,5.29,22211842,119391819
2010/5/5,5.42,21737138,115844064
2010/5/4,5.28,18007312,94938738
2010/4/30,5.3,35780473,190012871
2010/4/29,5.53,32394913,182765494
2010/4/28,5.57,23339836,130286987
2010/4/27,5.59,31799570,176544394
2010/4/26,5.7,23504341,134398647
2010/4/23,5.69,33623352,193393259
2010/4/22,5.82,42222160,246803829
2010/4/21,5.83,47245156,272957861
2010/4/20,5.64,51834697,288250613
2010/4/19,5.4,68107484,386388571
2010/4/16,5.9,37064995,219016953
2010/4/15,5.96,69814934,418609747
2010/4/14,6.09,32070776,195084325
2010/4/13,6.09,69462339,425139459
2010/4/12,6.3,87068019,545460814
2010/4/9,6.12,52052999,316557770
2010/4/8,5.98,38812723,232672718
2010/4/7,6.04,31386046,190105372
2010/4/6,6.12,57781014,349833031
2010/4/2,6.1,109803966,666456721
2010/4/1,5.92,59684760,353167262
2010/3/31,5.9,46940835,278933321
2010/3/30,5.91,36360877,214884280
2010/3/29,5.91,72147866,427178315
2010/3/26,5.83,39540201,229066500
2010/3/25,5.71,50378156,291618267
2010/3/24,5.74,38610238,222129739
2010/3/23,5.78,59337709,345305980
2010/3/22,5.93,103269936,610547148
2010/3/19,5.8,98051753,566048320
2010/3/18,5.83,206057911,1200735733
2010/3/17,5.48,48256526,262330505
2010/3/16,5.3,19177225,101143588
2010/3/15,5.27,34205460,181895110
2010/3/12,5.44,56501231,310206631
2010/3/11,5.47,41287300,222306048
2010/3/10,5.36,38847846,209593546
2010/3/9,5.49,91334559,508879338
2010/3/8,5.44,39258384,211762216
2010/3/5,5.42,63566490,341894885
2010/3/4,5.2,55418192,293995010
2010/3/3,5.45,40687768,220664379
2010/3/2,5.4,51754186,278742414
2010/3/1,5.34,45691511,243162815
2010/2/26,0,0,0
2010/2/25,5.29,49153264,260313387
2010/2/24,5.28,36959161,193752422
2010/2/23,5.21,29904475,154329477
2010/2/22,5.12,14252915,73252959
2010/2/12,5.13,13148561,67347501
2010/2/11,5.09,11696448,59980240
2010/2/10,5.14,9948776,50955923
2010/2/9,5.12,17841731,91091072
2010/2/8,5.06,12303603,62367047
2010/2/5,5.06,31449858,159928624
2010/2/4,5.19,26958423,140063512
2010/2/3,5.16,29468505,149872446
2010/2/2,5.07,20632956,105019182
2010/2/1,5.06,24346536,123260989
2010/1/29,5.16,26197473,136467742
2010/1/28,5.19,26679379,136897652
2010/1/27,5.06,28046717,143195049
2010/1/26,5.09,35056433,180006650
2010/1/25,5.17,18937765,98732151
2010/1/22,5.26,43889118,231144030
2010/1/21,5.36,38854224,208873875
2010/1/20,5.33,68556569,373443769
2010/1/19,5.62,53350463,302257279
2010/1/18,5.73,50578093,288585828
2010/1/15,5.74,69646449,396543084
2010/1/14,5.69,95756577,548809925
2010/1/13,5.67,115167682,649332528
2010/1/12,5.52,70845719,391017772
2010/1/11,5.5,124983822,691122862
2010/1/8,5.34,69181053,365722021
2010/1/7,5.13,40826683,212204017
2010/1/6,5.27,54364877,288341057
2010/1/5,5.39,93426138,497817727
2010/1/4,5.19,44242653,229316179
2009/12/31,5.15,36091029,185783329
2009/12/30,5.06,25348429,128096563
2009/12/29,5.1,22034695,112154987
2009/12/28,5.15,36601703,186451455
2009/12/25,5.04,42837371,216756346
2009/12/24,4.92,23737981,116236723
2009/12/23,4.85,27739802,133706477
2009/12/22,4.7,21372045,102618391
2009/12/21,4.84,16655691,80400238
2009/12/18,4.8,30270756,147387116
2009/12/17,5.01,30734325,155556186
2009/12/16,5.14,23389608,119715273
2009/12/15,5.11,21727570,111654425
2009/12/14,5.12,30280493,154239658
2009/12/11,5.2,29756352,155436723
2009/12/10,5.28,51410922,273705793
2009/12/9,5.27,42257587,219373309
2009/12/8,5.2,42939364,223496730
2009/12/7,5.32,51975899,274494162
2009/12/4,5.17,72227171,376297085
2009/12/3,5.4,69871936,376322943
2009/12/2,5.33,58570009,312263292
2009/12/1,5.35,87058314,461014936
2009/11/30,5.25,76737904,392096759
2009/11/27,5.03,55770927,277175792
2009/11/26,4.99,70597144,356647338
2009/11/25,5.17,73946818,375836280
2009/11/24,5.04,108363031,566559325
2009/11/23,5.43,102255994,542650615
2009/11/20,5.27,175118297,944766286
2009/11/19,5.38,155172313,801470753
2009/11/18,4.89,41100708,200339475
2009/11/17,4.89,50215007,244908713
2009/11/16,4.87,71425744,347954667
2009/11/13,4.75,43378664,203448920
2009/11/12,4.69,47733752,225310780
2009/11/11,4.68,44151302,205580348
2009/11/10,4.6,34674908,160405010
2009/11/9,4.68,44256833,204214977
2009/11/6,4.58,38527628,176786581
2009/11/5,4.55,34087091,154703922
2009/11/4,4.54,49124939,224274331
2009/11/3,4.54,50264595,225999629
2009/11/2,4.39,23877201,103052661
2009/10/30,4.3,18764120,81256604
2009/10/29,4.23,13987591,59443408
2009/10/28,4.34,16946103,72514705
2009/10/27,4.27,24789766,107584207
2009/10/26,4.46,26195462,116581711
2009/10/23,4.53,30241693,137063210
2009/10/22,4.5,27764407,124015048
2009/10/21,4.42,22128456,98566756
2009/10/20,4.5,27668032,123336603
2009/10/19,4.39,19072077,83226108
2009/10/16,4.33,14589261,62760793
2009/10/15,4.35,13381540,58338504
2009/10/14,4.36,20426499,89208196
2009/10/13,4.34,14786872,63581827
2009/10/12,4.29,17845891,77044156
2009/10/9,4.28,15960764,67693500
2009/9/30,4.1,13170678,54317968
2009/9/29,4.06,16733438,68065502
2009/9/28,4.14,13545427,57303767
2009/9/25,4.24,13521319,57717943
2009/9/24,4.27,22122025,94683677
2009/9/23,4.37,24869752,109910762
2009/9/22,4.43,31104208,141169698
2009/9/21,4.67,36713724,168405194
2009/9/18,4.59,85179546,405335446
2009/9/17,4.88,114902604,559087226
2009/9/16,4.65,92555315,436615264
2009/9/15,4.58,86145753,398509682
2009/9/14,4.65,92645598,417341636
2009/9/11,4.23,27790631,117816986
2009/9/10,4.16,18342954,76514969
2009/9/9,4.21,25210131,105703158
2009/9/8,4.17,16437922,67992252
2009/9/7,4.16,20037378,83387442
2009/9/4,4.14,20880542,86209691
2009/9/3,4.13,21457537,87653438
2009/9/2,4,10973975,43764080
2009/9/1,3.99,12746076,50943215
2009/8/31,3.95,20382102,81913245
2009/8/28,4.21,20917802,88239045
2009/8/27,4.31,29010710,125582246
2009/8/26,4.36,49623916,214681410
2009/8/25,4.37,41573173,169880057
2009/8/24,4.09,19906186,80887715
2009/8/21,4.07,20699479,83457814
2009/8/20,4,20579728,81144943
2009/8/19,3.87,21173229,84310756
2009/8/18,4.09,23184813,93597459
2009/8/17,4.01,28871279,118812248
2009/8/14,4.29,26892120,117979193
2009/8/13,4.54,20920085,94284136
2009/8/12,4.51,30302598,139324497
2009/8/11,4.78,19635019,93435957
2009/8/10,4.76,24989788,118601105
2009/8/7,4.73,41204996,198908060
2009/8/6,4.91,41738813,205779730
2009/8/5,5.06,52194199,264192519
2009/8/4,5.01,55745197,277254135
2009/8/3,5.07,84155891,421330788
2009/7/31,5.04,143858990,713710928
2009/7/30,4.69,43999758,200529458
2009/7/29,4.52,74576551,352568497
2009/7/28,4.9,81732711,398269934
2009/7/27,4.76,53222078,252886222
2009/7/24,4.67,51085782,239367072
2009/7/23,4.65,28720349,133008501
2009/7/22,4.65,40811851,188648626
2009/7/21,4.61,58067110,271980027
2009/7/20,4.81,52064828,250000847
2009/7/17,4.74,56190033,265757272
2009/7/16,4.63,50250283,233950151
2009/7/15,4.7,70050628,331777232
2009/7/14,4.69,53374040,247064282
2009/7/13,4.59,51662423,236946680
2009/7/10,4.52,55276686,252210248
2009/7/9,4.55,59848927,269138384
2009/7/8,4.44,40416323,179451859
2009/7/7,4.5,54770438,245234508
2009/7/6,4.47,48464583,214889119
2009/7/3,4.42,52661678,232461169
2009/7/2,4.45,68881614,302328723
2009/7/1,4.33,29324122,126579169
2009/6/30,4.29,22938701,99078167
2009/6/29,4.38,31103972,135158923
2009/6/26,4.33,27020711,117562471
2009/6/25,4.32,27786705,120334312
2009/6/24,4.39,38933375,170090666
2009/6/23,4.33,39785883,172709684
2009/6/22,4.4,63861682,278223923
2009/6/19,4.31,41669241,179120403
2009/6/18,4.27,28681546,121835837
2009/6/17,4.23,20012652,84166640
2009/6/16,4.19,15110265,63307727
2009/6/15,4.23,19004303,79692251
2009/6/12,4.15,36645218,153933283
2009/6/11,4.28,36893028,159287593
2009/6/10,4.37,72756745,316615674
2009/6/9,4.25,20787079,87782156
2009/6/8,4.24,17386878,73739937
2009/6/5,4.22,24285406,103133288
2009/6/4,4.27,30743059,131170884
2009/6/3,4.33,34307490,148710395
2009/6/2,4.34,39553304,169724789
2009/6/1,4.27,25184800,107391005
2009/5/27,4.24,22278458,94610472
2009/5/26,4.29,38358548,167154180
2009/5/25,4.28,22996761,96006166
2009/5/22,4.25,22082839,93894793
2009/5/21,4.24,39107469,167736725
2009/5/20,4.41,68897163,305523701
2009/5/19,4.43,52791919,230209928
2009/5/18,4.34,36627734,157804949
2009/5/15,4.36,49340458,213045989
2009/5/14,4.27,36062465,153798513
2009/5/13,4.35,51792503,224556392
2009/5/12,4.42,96473729,418224807
2009/5/11,4.22,60918981,257794087
2009/5/8,4.2,34298790,143285908
2009/5/7,4.17,42570656,178173813
2009/5/6,4.27,37429873,159174937
2009/5/5,4.23,42493075,179425228
2009/5/4,4.23,38829918,162717373
2009/4/30,4.12,38232150,157377540
2009/4/29,4.04,31749702,127127058
2009/4/28,3.94,26878730,105218652
2009/4/27,3.88,45937012,183906391
2009/4/24,4.15,35083145,147837804
2009/4/23,4.33,62693232,266753021
2009/4/22,4.35,93635312,408491223
2009/4/21,4.55,189434605,873304964
2009/4/20,4.51,108715823,477769505
2009/4/17,0,0,0
2009/4/16,4.1,57699438,237590100
2009/4/15,4.19,69484717,285564924
2009/4/14,4.1,69081323,279773448
2009/4/13,4.11,94260682,390132096
2009/4/10,4.16,122333834,500257770
2009/4/9,3.93,60926771,233102786
2009/4/8,3.74,59026217,227831700
2009/4/7,3.79,28347139,106659947
2009/4/3,3.79,62075506,239797080
2009/4/2,3.83,53225514,201582200
2009/4/1,3.76,36211552,135735775
2009/3/31,3.7,27194824,98808312
2009/3/30,3.67,28856980,106478058
2009/3/27,3.73,58437991,215564475
2009/3/26,3.61,29728555,106323247
2009/3/25,3.49,34958874,124268936
2009/3/24,3.65,29272370,106505019
2009/3/23,3.62,27485067,99154620
2009/3/20,3.57,27826677,99085720
2009/3/19,3.61,33584371,120158032
2009/3/18,3.49,26575632,93158242
2009/3/17,3.45,19721918,67507485
2009/3/16,3.36,8918870,29816501
2009/3/13,3.33,13124152,44113431
2009/3/12,3.39,15031773,50402680
2009/3/11,3.35,15395317,52243960
2009/3/10,3.38,13259948,44074628
2009/3/9,3.31,26980256,92752836
2009/3/6,3.5,29742208,102661331
2009/3/5,3.43,32032450,110064620
2009/3/4,3.45,29048928,97367336
2009/3/3,3.22,14743793,47394874
2009/3/2,3.26,15380261,49802616
2009/2/27,3.19,28636223,93023837
2009/2/26,3.4,30878947,109385582
2009/2/25,3.68,34800688,126981131
2009/2/24,3.7,44739732,170863756
2009/2/23,3.93,39774211,154820584
2009/2/20,3.87,38827532,147538142
2009/2/19,3.82,43743393,166082953
2009/2/18,3.67,50916510,193220179
2009/2/17,3.81,69453722,271994586
2009/2/16,4.08,119658465,485620225
2009/2/13,3.77,66648730,247511318
2009/2/12,3.63,63141779,225517874
2009/2/11,3.48,71167195,249642470
2009/2/10,3.56,76112458,262187734
2009/2/9,3.35,57562400,191763073
2009/2/6,3.3,53175123,173843476
2009/2/5,3.14,45255106,144078409
2009/2/4,3.23,51001069,163262673
2009/2/3,3.18,38997621,121461800
2009/2/2,3.1,32104033,98587803
2009/1/23,2.99,13253176,39688274
2009/1/22,3.02,20737097,62143167
2009/1/21,2.94,13461458,39529137
2009/1/20,2.93,13435946,38966072
2009/1/19,2.94,16495888,48974609
2009/1/16,2.96,28758418,86536622
2009/1/15,2.97,31589990,94280369
2009/1/14,2.99,41496350,121453298
2009/1/13,2.87,14398646,40851552
2009/1/12,2.89,27925022,80012854
2009/1/9,2.84,15629240,43889982
2009/1/8,2.75,13574477,37683449
2009/1/7,2.86,26077935,74068000
2009/1/6,2.85,26677306,74390897
2009/1/5,2.76,14692701,39872181
2008/12/31,2.64,14131592,37655189
2008/12/30,2.7,10745902,29315971
2008/12/29,2.74,13400887,36298837
2008/12/26,2.8,10260849,28696948
2008/12/25,2.81,12949406,36770456
2008/12/24,2.85,16517097,47640834
2008/12/23,2.97,24718187,75991412
2008/12/22,3.21,26637224,84728406
2008/12/19,3.19,30626514,97033221
2008/12/18,3.13,21370530,66408950
2008/12/17,3.05,18382184,56584350
2008/12/16,3.03,11606345,34543114
2008/12/15,3.02,15114443,45630376
2008/12/12,2.99,29704995,90095995
2008/12/11,3.17,32072708,103313429
2008/12/10,3.32,46832849,154078968
2008/12/9,3.17,39442857,126471529
2008/12/8,3.27,45236210,144982227
2008/12/5,3.13,26311867,81502347
2008/12/4,3.08,57378844,180937101
2008/12/3,3.11,43002417,131259068
2008/12/2,2.95,25951497,75891342
2008/12/1,2.88,15965378,45292044
2008/11/28,2.73,9282335,25577110
2008/11/27,2.81,17550728,50947702
2008/11/26,2.8,8420067,23564571
2008/11/25,2.8,11562947,31923200
2008/11/24,2.75,12433037,35280178
2008/11/21,2.88,23539798,67827143
2008/11/20,2.98,30103834,89401397
2008/11/19,2.94,23134076,66338882
2008/11/18,2.74,30539649,87933937
2008/11/17,3.04,31374877,92935033
2008/11/14,2.92,30349798,86113287
2008/11/13,2.76,22387057,61112714
2008/11/12,2.65,9380317,24573377
2008/11/11,2.6,14491067,38376434
2008/11/10,2.68,15136339,39659348
2008/11/7,2.5,6953202,17377498
2008/11/6,2.48,7694979,19071214
2008/11/5,2.55,11845247,29254757
2008/11/4,2.35,5141577,12228042
2008/11/3,2.41,4003567,9706394
2008/10/31,2.41,5534313,13528542
2008/10/30,2.43,6203115,15215701
2008/10/29,2.42,7952071,19962292
2008/10/28,2.52,10401914,25762576
2008/10/27,2.48,9496772,24659183
2008/10/24,2.76,4633824,12913379
2008/10/23,2.81,5687321,15696655
2008/10/22,2.78,5732339,16103977
2008/10/21,2.84,7509659,21711532
2008/10/20,2.89,7621630,21660569
2008/10/17,2.81,6421501,17979472
2008/10/16,2.73,8625442,24165367
2008/10/15,2.92,6835814,19972747
2008/10/14,2.92,14349445,43314379
2008/10/13,0,0,0
2008/10/10,2.89,12619320,37067202
2008/10/9,3.11,6463503,20533056
2008/10/8,3.16,6204027,19709309
2008/10/7,3.25,7984715,25641195
2008/10/6,3.27,9518704,31602121
2008/9/26,3.45,10921765,37784541
2008/9/25,3.47,14634468,50610288
2008/9/24,3.41,10669463,35649540
2008/9/23,3.32,12761257,43089491
2008/9/22,3.54,26913685,95622677
2008/9/19,3.38,12396274,41636235
2008/9/18,3.07,13343155,40441013
2008/9/17,3.17,7963491,25950281
2008/9/16,3.32,9291878,31361955
2008/9/12,3.47,3941137,13728517
2008/9/11,3.46,7687913,26802227
2008/9/10,3.56,7145627,25464463
2008/9/9,3.52,8907225,31407527
2008/9/8,3.41,7855197,27836690
2008/9/5,3.66,8758309,32439037
2008/9/4,3.84,8066671,30915185
2008/9/3,3.78,7428664,27836309
2008/9/2,3.75,6496062,24256634
2008/9/1,3.69,5866140,21843142
2008/8/29,3.8,9324931,35291331
2008/8/28,3.68,7279369,26649508
2008/8/27,3.65,5665265,20758084
2008/8/26,3.64,9484415,35127391
2008/8/25,3.9,6978385,27446703
2008/8/22,3.93,11342072,44094082
2008/8/21,3.91,13187768,52146749
2008/8/20,4.07,18264606,72371185
2008/8/19,3.74,8821657,32651214
2008/8/18,3.65,13069655,49726771
2008/8/15,4.06,6393771,26206720
2008/8/14,4.08,6627294,26973593
2008/8/13,4.09,11301506,45878729
2008/8/12,4.17,10989228,46276860
2008/8/11,4.33,18961803,85105628
2008/8/8,4.81,15827196,79315626
2008/8/7,5.24,9252614,48015092
2008/8/6,5.11,7626702,38914569
2008/8/5,5.06,8574780,44074832
2008/8/4,5.16,9956593,51962360
2008/8/1,5.36,12784821,67398782
2008/7/31,5.28,15031480,80522298
2008/7/30,5.49,19350374,106844271
2008/7/29,5.39,15697549,85112053
2008/7/28,5.58,18211761,101868062
2008/7/25,5.47,20781420,114369806
2008/7/24,5.63,32126908,180552711
2008/7/23,5.54,22445057,123331162
2008/7/22,5.52,31906955,176646540
2008/7/21,5.44,22706983,122126122
2008/7/18,5.27,17399576,89927566
2008/7/17,5.04,21248373,109172166
2008/7/16,5.11,27905256,145355824
2008/7/15,5.43,37264901,207779410
2008/7/14,5.66,37834440,210687124
2008/7/11,5.36,26905191,144165173
2008/7/10,5.45,41949440,233807351
2008/7/9,5.58,37824072,208469969
2008/7/8,5.49,39176973,213884060
2008/7/7,5.35,26103814,138368503
2008/7/4,5.12,15807155,81232118
2008/7/3,5.13,23112740,117901695
2008/7/2,4.96,12253032,60655916
2008/7/1,4.86,19263234,95776618
2008/6/30,5.15,27190658,138970181
2008/6/27,0,0,0
2008/6/26,5.54,46863648,257690267
2008/6/25,5.44,36825965,196150393
2008/6/24,5.14,17899295,91241496
2008/6/23,4.98,21958485,109324413
2008/6/20,5.17,34502083,177411457
2008/6/19,4.88,38073196,195397864
2008/6/18,5.41,53228485,283817453
2008/6/17,5.14,55904394,286203861
2008/6/16,5.07,47425905,240795679
2008/6/13,4.7,16158193,78758666
2008/6/12,5.06,34581573,181321110
2008/6/11,5.31,27616336,141039049
2008/6/10,4.83,15489570,76736447
2008/6/6,5.37,6991753,37446035
2008/6/5,5.33,7788590,41919570
2008/6/4,5.41,10041233,54697535
2008/6/3,5.53,10517430,58561710
2008/6/2,5.59,11148281,62140112
2008/5/30,5.64,9398420,52908442
2008/5/29,5.61,13031438,74609820
2008/5/28,5.78,12131311,69474671
2008/5/27,5.71,14072976,79628959
2008/5/26,5.76,24510356,145502399
2008/5/23,5.99,35184533,207886413
2008/5/22,5.81,25004251,146350453
2008/5/21,5.76,20487899,113267688
2008/5/20,5.54,18945549,109782330
2008/5/19,5.89,10646604,63031282
2008/5/16,6,22835646,137398900
2008/5/15,6.07,39854979,244322359
2008/5/14,5.99,25252840,150309805
2008/5/13,5.73,24841391,142617549
2008/5/12,5.92,17862337,104598158
2008/5/9,5.92,23212211,138626503
2008/5/8,6.03,20417186,121183555
2008/5/7,5.83,29181974,176438266
2008/5/6,6.19,44243141,272783411
2008/5/5,6.18,32646301,199761993
2008/4/30,6.13,32008688,194271739
2008/4/29,5.95,17353729,103380059
2008/4/28,5.87,19197827,112975388
2008/4/25,5.93,36499130,219650200
2008/4/24,6.02,47493171,281254192
2008/4/23,5.47,16863600,89452669
2008/4/22,5.18,14778113,75671044
2008/4/21,5.34,17862637,97707583
2008/4/18,5.28,12531780,67647929
2008/4/17,5.61,10602694,60026950
2008/4/16,5.75,11458983,66834044
2008/4/15,5.98,16483527,95810015
2008/4/14,5.64,16183220,92383241
2008/4/11,6.04,22764143,135136935
2008/4/10,5.79,13087970,73885889
2008/4/9,5.6,18610223,109333872
2008/4/8,6.04,20545450,124473855
2008/4/7,6.04,20417112,120215219
2008/4/3,5.68,15631814,87427399
2008/4/2,5.41,21268704,117527483
2008/4/1,5.61,26745703,155728851
2008/3/31,6.19,21721427,138045165
2008/3/28,6.66,19820119,128862437
2008/3/27,6.44,23859422,160115057
2008/3/26,7.07,11516620,82299114
2008/3/25,7.16,15087824,106483957
2008/3/24,7.01,18905503,136807563
2008/3/21,7.23,23062147,167325082
2008/3/20,7.22,27629433,195417460
2008/3/19,7.09,26620473,187262337
2008/3/18,6.8,36471707,250146624
2008/3/17,7.34,28451434,218717344
2008/3/14,8.15,13466393,109415738
2008/3/13,8.13,32634824,264380014
2008/3/12,8.11,19910475,165827995
2008/3/11,8.45,20835900,173268594
2008/3/10,8.24,30691069,256937228
